customer_id,total_orders,total_paid,avg_payment_per_order
5808,1,457.06,457.06
4115,1,456.76,456.76
6492,1,456.7,456.7
6398,1,456.54,456.54
6504,1,456.45,456.45
2017,1,456.12,456.12
4511,1,456.0,456.0
6641,1,455.87,455.87
9637,1,455.82,455.82
8434,1,455.77,455.77
2287,1,455.7,455.7
2431,1,455.66,455.66
3002,1,455.54,455.54
3993,2,455.46,227.73
7566,1,455.37,455.37
7999,1,455.14,455.14
5550,2,454.71,227.36
7166,1,454.02,454.02
7564,1,453.9,453.9
7889,1,453.89,453.89
2053,1,453.76,453.76
8669,1,453.59,453.59
2528,1,453.25,453.25
6857,1,453.08,453.08
7864,1,452.97,452.97
6307,2,452.77,226.39
2938,2,452.75,226.38
2449,1,452.21,452.21
4395,1,451.95,451.95
7000,1,451.92,451.92
7987,1,451.83,451.83
5921,1,451.64,451.64
8450,1,451.61,451.61
4941,2,451.3,225.65
9212,1,451.25,451.25
4180,1,451.25,451.25
6258,1,451.02,451.02
1481,1,450.69,450.69
6179,1,450.64,450.64
8823,1,450.6,450.6
4267,1,450.26,450.26
4567,2,450.2,225.1
7666,1,450.19,450.19
9907,1,449.78,449.78
3643,2,449.65,224.83
7563,2,449.36,224.68
7459,1,449.36,449.36
9481,1,449.13,449.13
9749,1,448.46,448.46
5761,1,448.09,448.09
8264,1,448.06999999999994,448.07
2768,1,448.06,448.06
3036,1,448.05,448.05
8944,1,447.77,447.77
6389,1,447.7,447.7
1999,1,447.67,447.67
8161,2,447.66,223.83
5198,1,447.65,447.65
4232,1,447.39,447.39
3937,1,447.16,447.16
1427,1,446.84,446.84
8539,1,446.27,446.27
1366,1,446.26,446.26
8206,1,446.05,446.05
3910,2,446.0,223.0
4408,1,445.96,445.96
3357,1,444.97,444.97
8265,1,444.95,444.95
1205,1,444.62,444.62
5295,1,444.13,444.13
8988,1,443.78,443.78
7024,1,443.74,443.74
3131,1,443.5,443.5
2971,2,443.26,221.63
2249,1,443.13,443.13
7493,2,443.08000000000004,221.54
2522,1,442.87,442.87
3775,1,442.75,442.75
4933,1,442.59,442.59
6631,1,442.44,442.44
9514,1,442.4,442.4
4775,1,442.37,442.37
2000,1,441.93,441.93
7857,1,441.79,441.79
9024,1,441.71,441.71
5068,1,441.69,441.69
7154,2,441.66999999999996,220.84
4584,1,441.65,441.65
3981,1,441.53,441.53
2312,2,441.3,220.65
4183,1,441.14,441.14
9404,1,440.87,440.87
7743,1,440.85,440.85
3608,1,440.46,440.46
5833,1,440.36,440.36
3262,1,439.91,439.91
5556,1,439.85,439.85
1568,1,439.75,439.75
3447,1,439.37,439.37
3034,1,439.29,439.29
3063,1,439.09,439.09
8210,1,439.06,439.06
1993,1,438.89,438.89
7437,1,438.81,438.81
8812,1,438.76,438.76
2749,2,438.16,219.08
8910,1,438.13,438.13
3422,1,438.12,438.12
2637,1,438.12,438.12
1026,1,437.71,437.71
7775,1,437.63,437.63
2153,2,437.52,218.76
7920,1,437.26,437.26
4572,1,437.23,437.23
3733,1,437.0,437.0
7778,1,436.99,436.99
6278,1,436.93,436.93
7548,2,436.84,218.42
8881,1,436.82,436.82
1773,1,436.72,436.72
6523,1,436.7,436.7
3469,1,436.63,436.63
4241,2,436.37,218.19
4785,1,436.34,436.34
3107,1,436.28999999999996,436.29
8950,1,435.73,435.73
8595,1,435.69,435.69
5608,1,435.46,435.46
9253,1,435.31,435.31
2785,1,434.83,434.83
9359,1,434.71,434.71
5572,2,434.18,217.09
8059,1,434.13,434.13
2314,1,433.21,433.21
3855,2,432.68,216.34
1616,2,432.58000000000004,216.29
5191,1,432.32,432.32
2947,1,432.14,432.14
9050,1,432.13,432.13
7342,1,432.04,432.04
9889,1,431.97,431.97
4871,1,431.8,431.8
8903,1,431.66,431.66
5926,1,431.36,431.36
8607,1,431.14,431.14
5197,1,431.06,431.06
3046,1,430.94,430.94
5271,1,430.88,430.88
2991,1,430.54,430.54
4658,1,430.53,430.53
5115,1,430.42,430.42
3087,1,430.36,430.36
9139,1,430.24,430.24
2577,1,430.03,430.03
8853,1,429.73,429.73
8488,1,429.61,429.61
7078,1,429.38,429.38
6121,1,429.32,429.32
2982,1,429.3,429.3
3858,1,429.03,429.03
8688,1,428.95,428.95
1597,1,428.95,428.95
3511,1,428.72,428.72
6107,2,428.36,214.18
5612,1,428.34,428.34
7916,1,428.33,428.33
6563,1,428.02,428.02
9029,1,427.43,427.43
1445,1,426.61,426.61
8118,1,426.54,426.54
9085,1,426.15,426.15
8501,1,425.51,425.51
4337,1,425.28,425.28
1910,1,425.02,425.02
5474,1,425.0,425.0
9191,1,424.91,424.91
3712,1,424.68,424.68
1447,2,424.65,212.33
8101,1,424.45,424.45
3704,1,424.34,424.34
3491,1,424.23,424.23
9444,1,423.78,423.78
7585,1,423.71,423.71
4213,1,423.7,423.7
8245,1,423.02,423.02
3532,2,422.75,211.38
3847,1,422.73,422.73
3056,1,422.71,422.71
8975,1,422.68,422.68
7671,2,422.37,211.19
8643,1,422.36,422.36
4396,1,422.1,422.1
8381,1,422.08,422.08
9726,1,422.06,422.06
5265,2,421.82,210.91
4467,1,421.53,421.53
5453,1,421.48,421.48
2113,1,421.40999999999997,421.41
9084,1,421.18,421.18
3822,1,421.12,421.12
8481,1,421.09,421.09
9695,1,421.08,421.08
4459,1,421.06,421.06
7991,1,421.04,421.04
8957,1,420.94,420.94
8323,1,420.75,420.75
7845,1,420.66,420.66
6940,1,420.47,420.47
7524,2,420.32,210.16
6364,2,420.15,210.08
5772,1,420.13,420.13
6871,2,419.93,209.97
8901,1,419.8,419.8
6316,1,419.76,419.76
2766,1,419.75,419.75
1872,1,419.71,419.71
8672,2,419.57000000000005,209.79
5093,1,419.39,419.39
9167,1,419.07,419.07
5585,1,419.0,419.0
4302,1,418.91,418.91
5476,1,418.76,418.76
9035,1,418.71,418.71
8837,1,418.36,418.36
6923,1,418.16,418.16
4042,1,418.08,418.08
9041,1,418.03,418.03
2961,1,417.89,417.89
9248,1,417.79,417.79
4627,1,417.76,417.76
6723,1,417.71,417.71
8317,1,417.56,417.56
6914,1,417.38,417.38
1851,1,417.2,417.2
1586,1,417.14,417.14
6217,1,416.78,416.78
8971,1,416.76,416.76
9452,1,416.14,416.14
6038,2,416.1,208.05
9369,1,416.06,416.06
7770,1,415.46,415.46
6793,1,415.12,415.12
6426,1,414.92,414.92
8084,2,414.86,207.43
1009,1,414.58,414.58
7795,1,414.3,414.3
5221,1,414.19,414.19
8495,1,414.17,414.17
1103,2,414.12,207.06
6130,1,413.34,413.34
6454,1,413.22,413.22
3312,1,413.04,413.04
1807,1,412.97,412.97
5052,1,412.79999999999995,412.8
5248,1,412.59,412.59
9984,1,412.42,412.42
4038,1,412.3,412.3
5817,1,412.1,412.1
6114,1,411.75,411.75
7679,1,411.6,411.6
5515,1,411.34,411.34
5417,1,410.98,410.98
1029,1,410.96,410.96
6833,1,410.9,410.9
9012,1,410.46,410.46
6773,1,410.39,410.39
3332,1,410.35,410.35
3320,2,410.34000000000003,205.17
6659,1,410.2,410.2
8718,2,409.68,204.84
5669,2,409.62,204.81
7039,1,409.57,409.57
8233,1,409.36,409.36
3475,1,409.35,409.35
5046,1,409.27,409.27
4345,1,409.25,409.25
5079,1,409.24,409.24
9414,1,409.18,409.18
4573,1,408.65,408.65
6235,1,408.55,408.55
1545,1,408.33,408.33
1475,1,408.17,408.17
7601,1,408.03,408.03
1892,1,407.77,407.77
2011,1,407.66999999999996,407.67
4718,1,406.87,406.87
6629,1,406.83,406.83
6711,1,406.32,406.32
8482,1,406.12,406.12
1644,1,405.93,405.93
8599,1,405.62,405.62
3526,1,405.54,405.54
8867,1,405.43,405.43
5026,1,405.29,405.29
8606,3,404.59,134.86
9341,1,404.35,404.35
1310,1,404.25,404.25
6449,1,404.21,404.21
5845,2,404.12,202.06
6927,2,404.03,202.02
2419,1,403.52,403.52
9462,1,403.35,403.35
1864,1,403.3,403.3
6847,1,403.25,403.25
8683,1,403.19,403.19
8480,1,402.96,402.96
6031,1,402.87,402.87
5235,1,402.57,402.57
5354,1,402.38,402.38
2744,1,402.35,402.35
3321,1,402.3,402.3
1978,1,402.23,402.23
9588,1,402.14,402.14
4460,1,401.95,401.95
4480,1,401.86,401.86
1738,1,401.76,401.76
9538,2,401.37,200.69
6372,1,401.02,401.02
2880,1,400.92,400.92
4050,1,400.81,400.81
3524,1,400.57,400.57
7329,1,400.39,400.39
5272,1,400.34,400.34
1575,1,400.25,400.25
9303,1,400.06,400.06
4533,1,400.06,400.06
4300,1,400.03,400.03
1930,1,399.83,399.83
5695,2,399.71,199.86
4290,1,399.48,399.48
7181,1,399.13,399.13
6528,1,398.85,398.85
9179,1,398.75,398.75
6879,1,398.75,398.75
1115,1,398.69,398.69
9655,1,398.63,398.63
1762,2,398.58,199.29
9490,1,398.15,398.15
7157,1,398.02,398.02
7260,1,397.98,397.98
7586,1,397.95,397.95
4965,1,397.86,397.86
8999,2,397.83000000000004,198.92
3914,1,397.47,397.47
1170,1,397.44,397.44
5095,1,397.42,397.42
4878,2,397.37,198.69
6196,1,397.06,397.06
7946,1,397.03,397.03
9183,2,397.02,198.51
7556,1,396.92,396.92
4434,1,396.85,396.85
9943,1,396.67,396.67
1669,1,396.38,396.38
9715,2,396.07,198.04
6990,1,396.0,396.0
2022,1,395.95000000000005,395.95
4544,1,395.49,395.49
4938,2,395.18,197.59
4379,1,395.03,395.03
8801,1,394.62,394.62
9060,1,394.52,394.52
2565,1,394.51,394.51
4275,1,394.23,394.23
5035,1,394.19,394.19
7816,1,394.14,394.14
9240,1,393.82,393.82
6654,1,393.82,393.82
2075,1,393.71,393.71
9819,1,393.55,393.55
2230,1,392.87,392.87
1265,1,392.86,392.86
5610,1,392.68,392.68
2704,1,392.16,392.16
3803,1,392.14,392.14
8513,1,391.95,391.95
2784,1,391.90999999999997,391.91
9169,1,391.42,391.42
4210,1,391.23,391.23
4615,1,390.89,390.89
2341,1,390.6,390.6
1273,1,390.53,390.53
4964,1,390.45,390.45
2994,1,390.3,390.3
9731,1,390.17,390.17
7664,1,389.83,389.83
7594,2,389.48,194.74
6515,1,389.27,389.27
6987,1,389.11,389.11
5751,1,389.06,389.06
2411,1,389.06,389.06
6085,1,388.72,388.72
1408,1,388.49,388.49
2572,1,388.33,388.33
3825,1,388.22,388.22
4227,2,387.82000000000005,193.91
8638,1,387.7,387.7
1540,1,387.58000000000004,387.58
3273,1,387.01,387.01
7577,1,386.7,386.7
9174,1,386.6,386.6
1041,3,386.36,128.79
6162,1,386.28,386.28
4278,1,386.21,386.21
7295,1,385.94,385.94
9887,1,385.92,385.92
6413,1,385.68,385.68
9319,1,385.48,385.48
9071,1,385.48,385.48
7131,1,385.15,385.15
9762,1,384.98,384.98
1435,1,384.94,384.94
9154,1,384.65,384.65
7647,1,384.59000000000003,384.59
2105,1,384.2,384.2
8449,1,384.15,384.15
8938,1,384.12,384.12
2241,1,384.11,384.11
3578,1,383.75,383.75
8208,1,383.6,383.6
6378,1,383.59,383.59
6576,1,383.54,383.54
2257,1,383.54,383.54
8175,2,383.53,191.77
5537,1,383.38,383.38
8668,1,383.29,383.29
3633,1,383.24,383.24
6703,1,383.23,383.23
8933,2,383.02,191.51
6317,1,383.0,383.0
2517,1,382.84,382.84
1759,1,382.68,382.68
8778,1,382.67,382.67
5523,1,382.57,382.57
8353,1,382.53999999999996,382.54
2769,2,382.53999999999996,191.27
2320,2,382.29999999999995,191.15
5566,1,382.15,382.15
3476,1,382.12,382.12
1410,1,381.8,381.8
4211,1,381.53000000000003,381.53
1921,1,381.5,381.5
6988,1,381.43,381.43
3941,1,381.18,381.18
1772,1,381.15,381.15
1014,1,381.13,381.13
4932,1,381.03,381.03
3267,1,381.01,381.01
4439,2,380.98,190.49
5998,1,380.38,380.38
5842,1,380.2,380.2
6371,2,380.15,190.08
4946,1,379.95,379.95
4589,1,379.61,379.61
7919,1,379.52,379.52
3870,1,379.46,379.46
9073,1,379.43,379.43
2350,1,379.38,379.38
3940,1,379.32,379.32
2131,1,378.89,378.89
3593,1,378.79,378.79
1960,1,378.62,378.62
1437,1,378.44,378.44
1732,1,378.3,378.3
7304,2,378.08,189.04
6796,1,377.99,377.99
2215,1,377.91,377.91
7852,2,377.88,188.94
5915,1,377.84,377.84
2921,1,377.63,377.63
3419,1,377.27,377.27
7597,1,377.17,377.17
7124,1,376.75,376.75
1110,1,376.7,376.7
8541,1,376.26,376.26
5313,2,376.22,188.11
7872,1,375.91,375.91
8704,1,375.58,375.58
2862,1,375.15,375.15
6247,1,374.83,374.83
3534,3,374.51,124.84
7453,1,374.3,374.3
7903,1,374.29,374.29
3839,1,373.93,373.93
1685,2,373.84000000000003,186.92
5560,1,373.77,373.77
6981,1,373.57,373.57
1416,1,372.96000000000004,372.96
6655,1,372.93,372.93
9367,1,372.78,372.78
2349,1,372.72,372.72
6362,1,372.59,372.59
1450,1,372.5,372.5
4259,2,372.48,186.24
3281,1,372.44,372.44
7528,2,372.40999999999997,186.21
9161,2,372.4,186.2
8079,1,371.82,371.82
8358,1,371.77,371.77
4363,1,371.32,371.32
2765,1,370.79,370.79
3813,1,370.63,370.63
5075,1,370.53,370.53
1314,1,370.03,370.03
4851,1,369.83,369.83
2796,2,369.78999999999996,184.9
5671,1,369.61,369.61
3963,1,369.57,369.57
3843,1,369.37,369.37
3834,1,369.37,369.37
8517,1,369.32,369.32
8124,1,369.13,369.13
3083,1,368.64,368.64
4357,1,368.54,368.54
3634,1,368.46,368.46
5889,1,368.36,368.36
5672,1,368.24,368.24
6207,1,368.17999999999995,368.18
7567,2,367.98,183.99
6248,1,367.97,367.97
8588,1,367.43,367.43
8547,1,367.35,367.35
6726,1,367.24,367.24
9104,1,367.2,367.2
6253,1,367.16999999999996,367.17
2006,1,367.07,367.07
7640,1,366.86,366.86
7948,1,366.65,366.65
9727,2,366.62,183.31
1632,1,366.3,366.3
3603,2,365.56,182.78
4353,1,365.48,365.48
2846,1,365.43,365.43
8253,2,365.35,182.68
1355,2,365.03,182.52
8341,1,364.84,364.84
6363,1,364.59,364.59
2467,1,364.32,364.32
3605,1,364.25,364.25
3984,1,364.21,364.21
4489,1,364.06,364.06
9301,1,363.95,363.95
6029,1,363.67,363.67
6873,3,363.4,121.13
4774,1,363.4,363.4
8876,1,363.2,363.2
6194,1,362.98,362.98
3011,1,362.82000000000005,362.82
8822,1,362.64,362.64
5590,2,362.61,181.31
7761,1,362.37,362.37
4865,1,362.11,362.11
5444,2,362.09000000000003,181.05
1957,1,362.09000000000003,362.09
1140,1,361.92,361.92
1638,1,361.90999999999997,361.91
6072,2,361.74,180.87
2638,1,361.53,361.53
4112,1,361.31,361.31
1895,1,360.68,360.68
8526,1,360.54,360.54
9922,1,360.44,360.44
9834,1,360.42,360.42
7762,1,360.29,360.29
9611,1,360.18,360.18
4228,1,360.12,360.12
8927,1,359.63,359.63
4673,1,359.48,359.48
4132,1,359.08,359.08
5521,1,358.70000000000005,358.7
1668,1,358.46,358.46
2025,1,358.19,358.19
1083,1,357.93,357.93
1842,2,357.5,178.75
3777,1,357.4,357.4
9095,1,357.29,357.29
9123,2,357.24,178.62
2078,1,357.16,357.16
4058,1,356.88,356.88
8755,1,356.87,356.87
4330,1,356.61,356.61
8361,2,356.22,178.11
6101,1,356.16,356.16
8989,1,356.01,356.01
3842,2,355.73,177.87
3986,1,355.69,355.69
4972,1,355.38,355.38
9331,1,355.31,355.31
7954,1,355.31,355.31
3564,1,355.07,355.07
1706,1,355.0,355.0
6385,1,354.74,354.74
6443,1,354.72,354.72
3797,1,354.43,354.43
7561,1,354.2,354.2
5568,1,353.09,353.09
6902,1,352.82,352.82
3955,3,352.63,117.54
5359,1,352.44,352.44
5819,1,352.28,352.28
3411,1,351.79,351.79
6401,1,351.76,351.76
5445,1,351.67,351.67
2829,1,351.62,351.62
2188,1,351.57,351.57
2176,1,351.35,351.35
4666,1,351.26,351.26
5012,1,351.2,351.2
5986,1,351.13,351.13
8170,1,350.91,350.91
4588,1,350.42,350.42
9896,1,350.12,350.12
4487,1,349.98,349.98
2701,1,349.94,349.94
2791,1,349.92,349.92
3205,1,349.81,349.81
6061,1,349.39,349.39
6993,1,349.13,349.13
1462,1,349.09,349.09
3033,2,348.95000000000005,174.48
7772,1,348.83,348.83
7963,1,348.8,348.8
4926,1,348.74,348.74
1263,1,348.66,348.66
8746,1,348.52,348.52
4189,1,348.15,348.15
6900,2,348.1,174.05
9829,1,347.93,347.93
6373,1,347.74,347.74
2660,1,347.62,347.62
8521,1,347.58,347.58
3845,2,347.57,173.79
1452,1,347.56,347.56
1596,1,347.49,347.49
6858,1,347.22,347.22
5148,2,346.74,173.37
3584,1,346.61,346.61
7983,1,346.6,346.6
7085,1,346.39,346.39
8458,1,346.38,346.38
7633,1,346.35,346.35
3683,1,346.22,346.22
2382,1,345.92,345.92
4340,1,345.16,345.16
5381,1,344.77,344.77
1326,1,344.75,344.75
9627,2,344.17,172.09
7894,1,343.94,343.94
5165,1,343.63,343.63
4889,1,343.51,343.51
2913,1,342.51,342.51
6465,1,342.14,342.14
2923,1,341.76,341.76
9099,2,341.69,170.85
8967,2,341.28,170.64
5675,1,341.23,341.23
8924,1,341.05,341.05
6977,1,340.86,340.86
8080,1,340.38,340.38
3496,2,340.35999999999996,170.18
9845,1,340.06,340.06
3837,2,340.01,170.01
9264,2,339.98,169.99
9384,1,339.84,339.84
6598,1,339.84,339.84
4519,2,339.7,169.85
9865,1,339.69,339.69
9736,1,339.41,339.41
1237,1,339.32,339.32
1770,1,339.08,339.08
4406,1,339.05,339.05
6340,1,338.91,338.91
5617,1,338.8,338.8
8293,2,338.73,169.37
8998,1,338.68,338.68
6145,1,338.63,338.63
7076,1,338.38,338.38
4309,1,338.32,338.32
5470,1,338.21,338.21
1643,1,338.19,338.19
2985,1,338.02,338.02
3045,1,338.01,338.01
4876,1,337.97,337.97
2622,1,337.88,337.88
9920,1,337.85,337.85
8758,1,337.75,337.75
7656,1,337.49,337.49
7783,1,337.28,337.28
6287,1,336.98,336.98
8002,1,336.88,336.88
8141,1,336.7,336.7
2480,1,336.29,336.29
3749,1,336.24,336.24
7595,1,336.11,336.11
4044,1,335.45,335.45
1649,1,335.24,335.24
7190,1,335.15,335.15
3461,2,335.01000000000005,167.51
1124,1,334.91,334.91
4335,1,334.8,334.8
6555,1,334.76,334.76
5333,1,334.64,334.64
7236,1,334.62,334.62
5743,1,334.61,334.61
4686,1,334.61,334.61
6757,1,333.58,333.58
7434,1,333.26,333.26
8680,1,333.14,333.14
2361,1,333.1,333.1
9995,2,332.92,166.46
2605,1,332.57,332.57
7096,2,332.24,166.12
7693,1,332.16,332.16
3673,1,331.26,331.26
9903,1,331.07,331.07
9936,1,331.03,331.03
4642,1,330.72,330.72
1719,1,330.7,330.7
1236,1,330.63,330.63
9022,1,329.73,329.73
2507,1,329.56,329.56
3230,1,329.41,329.41
3386,1,329.33000000000004,329.33
6772,1,329.28,329.28
9721,1,329.15,329.15
6175,1,329.12,329.12
9690,1,329.01,329.01
2524,1,328.8,328.8
8440,1,328.7,328.7
7025,1,328.59,328.59
3753,1,328.3,328.3
6142,1,327.68,327.68
6242,1,327.66,327.66
6579,1,326.97,326.97
7023,1,326.85,326.85
7496,1,326.67,326.67
2031,1,326.45,326.45
6722,1,326.41,326.41
2763,1,326.23,326.23
1088,1,326.1,326.1
2805,2,325.78,162.89
4339,1,325.68,325.68
4993,1,325.59,325.59
2173,1,325.52,325.52
2392,2,325.26,162.63
2935,1,325.11,325.11
2103,1,324.73,324.73
1107,1,324.72,324.72
9799,1,324.61,324.61
9086,1,324.58,324.58
8382,1,324.58,324.58
1615,1,324.44,324.44
8088,1,324.35,324.35
7840,1,324.33,324.33
7456,1,324.16,324.16
3957,1,324.06,324.06
6409,2,323.90999999999997,161.96
5825,1,323.62,323.62
2771,2,323.62,161.81
7242,1,323.54,323.54
7648,1,323.26,323.26
4154,1,323.17,323.17
3227,1,323.1,323.1
1315,1,322.95,322.95
1301,2,322.61,161.31
7201,1,322.51,322.51
6778,1,322.46,322.46
1054,1,322.46,322.46
2627,1,322.24,322.24
5640,1,321.89,321.89
4578,1,321.78999999999996,321.79
5860,1,321.77,321.77
6094,1,321.71,321.71
1358,1,321.53,321.53
8992,1,321.51,321.51
9309,1,321.22,321.22
4866,1,321.22,321.22
8621,1,320.37,320.37
2582,1,320.22,320.22
9184,1,319.97,319.97
1799,1,319.82,319.82
2451,1,319.11,319.11
5573,1,319.03,319.03
8408,1,318.97,318.97
1605,1,318.86,318.86
1875,1,318.79,318.79
1889,1,318.75,318.75
8570,1,318.72,318.72
9261,1,318.33,318.33
3173,2,318.33,159.17
1944,1,318.25,318.25
3483,2,317.93,158.97
9089,1,317.86,317.86
1903,1,317.82,317.82
4308,1,317.74,317.74
4399,1,317.51,317.51
9707,1,317.35,317.35
4494,1,317.21,317.21
9704,1,317.18,317.18
6885,1,316.96,316.96
8305,1,316.82,316.82
5945,1,316.45,316.45
6431,1,316.05,316.05
6971,2,315.7,157.85
7287,1,315.61,315.61
5076,1,315.38,315.38
7902,1,315.35,315.35
3143,1,315.11,315.11
9824,1,315.1,315.1
8731,1,314.38,314.38
7786,1,314.1,314.1
6564,1,313.94,313.94
3620,1,313.86,313.86
6673,1,313.63,313.63
7868,1,313.34,313.34
5019,1,313.3,313.3
8551,1,313.24,313.24
5074,1,313.23,313.23
7052,1,313.01,313.01
8559,1,312.97,312.97
9784,1,312.9,312.9
7532,1,312.31,312.31
4726,1,311.84,311.84
4368,1,311.81,311.81
5022,1,311.43,311.43
4561,1,311.34,311.34
7898,1,311.0,311.0
3039,1,310.26,310.26
7063,1,310.14,310.14
1129,2,309.76,154.88
5811,1,309.05,309.05
1928,1,308.97,308.97
1209,1,308.69,308.69
9796,1,308.59,308.59
7882,1,308.41,308.41
7722,1,308.4,308.4
9378,2,308.29,154.15
9944,2,308.16,154.08
9895,1,308.16,308.16
4731,1,308.12,308.12
4563,1,307.36,307.36
2405,1,306.75,306.75
8835,1,306.73,306.73
4545,1,306.63,306.63
5742,1,306.61,306.61
4725,1,306.59,306.59
9187,1,306.17,306.17
7439,1,306.1,306.1
2613,1,305.98,305.98
1741,2,305.85,152.93
7972,1,305.67,305.67
6932,1,305.65999999999997,305.66
4311,1,305.54,305.54
9188,1,305.51,305.51
1971,2,305.06,152.53
4312,1,304.90999999999997,304.91
7411,1,304.56,304.56
9268,1,304.52,304.52
1069,1,304.48,304.48
8055,1,304.22,304.22
4796,1,304.04,304.04
3759,1,304.03,304.03
8828,1,303.38,303.38
1534,1,303.17,303.17
5472,1,303.01,303.01
3048,1,302.95,302.95
4641,1,302.84,302.84
7343,2,302.63,151.32
8504,1,302.6,302.6
9449,1,302.23,302.23
6526,1,302.23,302.23
9425,1,302.02,302.02
7491,2,302.01,151.01
7547,1,301.9,301.9
9364,1,301.56,301.56
7375,1,301.55,301.55
6250,1,301.43,301.43
3992,1,301.28,301.28
9221,1,300.72,300.72
4239,1,300.67,300.67
9474,1,300.63,300.63
6041,1,300.44,300.44
4090,1,300.36,300.36
5194,1,300.09,300.09
5423,1,300.06,300.06
9516,1,299.97,299.97
8396,1,299.75,299.75
6762,1,299.72,299.72
2348,1,299.7,299.7
1546,1,299.61,299.61
4442,2,299.58,149.79
7111,1,299.56,299.56
5771,2,299.53999999999996,149.77
3926,1,299.43,299.43
2116,2,299.31,149.66
8460,2,298.99,149.5
1108,1,298.99,298.99
6387,1,298.62,298.62
6220,1,298.59000000000003,298.59
1742,1,298.59,298.59
5002,1,298.48,298.48
2831,1,298.17,298.17
3006,1,297.96,297.96
1260,1,297.9,297.9
2779,1,297.85,297.85
4788,1,297.62,297.62
9573,1,297.51,297.51
1657,1,297.49,297.49
9233,1,297.28,297.28
5673,1,296.8,296.8
4233,1,296.55,296.55
7793,1,296.53,296.53
8204,1,296.22,296.22
5963,2,296.08000000000004,148.04
2655,1,296.03,296.03
1847,1,295.87,295.87
6267,1,295.27,295.27
8506,1,295.23,295.23
6481,1,294.92,294.92
6420,2,294.86,147.43
8824,1,294.62,294.62
7519,1,294.45,294.45
2065,1,293.93,293.93
1478,2,293.72,146.86
7032,1,293.37,293.37
1039,1,293.36,293.36
3382,1,293.35,293.35
4122,1,293.31,293.31
6832,1,293.12,293.12
3569,1,292.99,292.99
5090,1,292.95,292.95
5685,1,292.58,292.58
1280,1,292.57,292.57
4670,1,292.11,292.11
2198,1,291.94,291.94
6679,1,291.77,291.77
8803,1,291.68,291.68
5681,1,291.31,291.31
2735,1,290.86,290.86
5097,2,290.64,145.32
1196,1,290.25,290.25
3543,1,290.21,290.21
8723,1,289.9,289.9
2614,1,289.75,289.75
3138,2,289.65999999999997,144.83
5920,2,289.53,144.77
9596,1,289.24,289.24
2760,1,289.09,289.09
7249,1,288.43,288.43
3439,1,288.26,288.26
8558,1,288.23,288.23
8153,1,288.14,288.14
8019,1,287.85,287.85
9566,1,287.83,287.83
6607,1,287.75,287.75
7860,1,287.46,287.46
2427,1,287.11,287.11
5494,1,286.94,286.94
9528,1,286.87,286.87
3292,1,286.71,286.71
6091,1,286.66,286.66
1079,1,286.63,286.63
9028,1,286.3,286.3
5429,1,285.96,285.96
7404,1,285.46,285.46
6280,1,285.37,285.37
6850,1,285.09,285.09
6769,1,285.03,285.03
6359,1,284.96,284.96
3600,1,284.85,284.85
9113,1,283.65,283.65
3171,1,283.46,283.46
1268,1,283.27,283.27
5007,1,283.21,283.21
2850,1,282.91,282.91
5452,1,282.57,282.57
8994,1,282.51,282.51
7824,1,282.35,282.35
1862,1,281.78,281.78
1231,1,281.75,281.75
2301,1,281.49,281.49
3783,1,281.44,281.44
5146,1,281.15000000000003,281.15
8871,1,281.02,281.02
3486,1,280.56,280.56
5868,1,280.39,280.39
9227,1,280.28,280.28
7808,1,279.67,279.67
4066,1,279.67,279.67
3567,1,279.26,279.26
2386,2,279.24,139.62
3669,1,279.12,279.12
8071,1,279.05,279.05
3402,1,278.99,278.99
1060,1,278.98,278.98
5648,1,278.65,278.65
8671,1,278.19,278.19
5126,1,278.05,278.05
2028,1,277.87,277.87
9475,1,277.11,277.11
2307,1,276.64,276.64
6884,1,276.42,276.42
2015,1,276.22,276.22
1087,1,276.19,276.19
6944,1,276.18,276.18
9589,1,275.79,275.79
1646,1,275.51,275.51
9353,1,275.12,275.12
6382,1,274.85,274.85
9175,1,274.29,274.29
5477,1,273.69,273.69
5916,1,273.67,273.67
1574,1,273.5,273.5
8634,1,273.29,273.29
4510,1,273.11,273.11
1498,1,273.06,273.06
7237,1,272.98,272.98
6487,1,272.94,272.94
6638,1,272.66,272.66
6468,1,272.63,272.63
7470,1,272.33,272.33
9325,1,272.25,272.25
8334,1,272.23,272.23
7323,1,272.14,272.14
6883,1,271.79,271.79
1994,1,271.77,271.77
2168,1,271.76,271.76
6360,2,271.47,135.74
2352,1,271.23,271.23
4352,1,270.96,270.96
8851,1,270.86,270.86
4549,1,269.84,269.84
7346,1,269.74,269.74
1724,1,269.71,269.71
5522,1,269.56,269.56
3701,1,269.44,269.44
5224,1,268.68,268.68
2891,1,268.61,268.61
8182,1,268.56,268.56
2448,1,267.39,267.39
5023,1,267.01,267.01
4834,2,266.86,133.43
3479,1,266.85,266.85
9400,1,266.78,266.78
7735,2,266.69,133.35
8890,1,266.67,266.67
3967,1,266.57,266.57
6854,1,265.89,265.89
9051,1,265.61,265.61
9787,1,265.58,265.58
3876,1,265.45,265.45
2403,1,265.3,265.3
3675,1,264.62,264.62
3042,1,264.61,264.61
3269,1,264.53999999999996,264.54
1147,1,264.52,264.52
3290,1,264.32,264.32
7535,1,264.3,264.3
4060,1,264.27,264.27
3863,1,264.2,264.2
4024,2,263.88,131.94
